ETH-Ask,ETH-Bid,ETH-Last,BTC-Ask,BTC-Bid,BTC-Last,BCH-Ask,BCH-Bid,BCH-Last,LTC-Ask,LTC-Bid,LTC-Last,BSV-Ask,BSV-Bid,BSV-Last,XMR-Ask,XMR-Bid,XMR-Last
133.94,133.7,133.8,3724.66650985,3722.72797677,3724.66650988,154.77762356,153.06422063,153.06422021,30.20180905,30.05000965,30.05,85.23067784,84.61043553,84.72723996,46.85983475,46.61799923,46.85430719
134.1,133.76,133.70000005,3724.53602675,3720.84772328,3722.16949626,154.7775461,153.06422278,153.06422021,30.20180908,30.08009913,30.05,85.14707497,84.61043573,84.72723996,46.78154918,46.61799923,46.85430719
133.98999995,133.64,133.64,3718.55088542,3716.09334519,3718.55088539,154.77739781,153.22938163,153.06422021,30.20180905,30.03468263,30.05,85.04290968,84.37429778,84.72723996,46.74571569,46.35825473,46.5
133.99999997,133.68,133.76,3719.71424559,3715.68879786,3719.71424564,154.7772412,153.22938295,154.77725271,30.20180905,30.03551907,30.20180905,84.91296008,84.37429782,84.72723996,46.61086419,46.35825473,46.5
134.11999994,133.43158306,133.76,3719.45445047,3717.70152172,3724.18055075,154.28865508,153.2293837,154.64561973,30.20180908,30.07738473,30.201809,84.91296008,84.37429785,84.72723996,46.65028953,46.3582552,46.5
134.11999994,133.89,133.76,3723.04071414,3722.69779165,3723.04071414,154.28865506,153.22938392,153.22938378,30.20180908,30.08749826,30.201809,84.91296008,84.37429785,84.72723996,46.67924269,46.35825528,46.67924269
134.05999994,133.69000001,134.12,3714.41745603,3713.42361138,3714.41745603,154.28865506,153.28118506,154.28865506,30.37667557,30.13866665,30.37667648,84.91296006,84.37429785,84.72723996,46.6464047,46.35825528,46.6792426
134.05999986,133.74,134.12,3717.49167136,3713.84217036,3717.49167136,154.28865506,153.28118551,154.28865506,30.37667491,30.16082511,30.37667648,84.91296006,84.37429785,84.72723996,46.68073089,46.3582556,46.6792426
134.12,134.07,134.12,3725.13352962,3721.5962846,3725.92586479,154.28865503,153.4485267,154.28865503,30.3766782,30.21719191,30.37667475,84.91296006,84.37429785,84.72723996,46.77609381,46.36732225,46.6792426
134.11999997,133.89,134.01,3721.07620678,3718.21929118,3722.87304124,154.28865503,153.44852677,154.28865503,30.46077265,30.25398453,30.37667475,84.91296006,84.37429785,84.72723996,46.7570591,46.36732307,46.6792426
134.12,134.05,133.9,3724.21995212,3723.1,3724.21995212,154.28865506,153.6615643,154.28865503,30.46077226,30.28142762,30.37667475,85.02088989,84.39024541,84.72723996,46.744059,46.45034709,46.75705874
134.12,134.05,134.05,3728.39832529,3723.1,3723.1,154.28865506,153.71520501,154.28865503,30.47513396,30.29646332,30.37667475,85.02088987,84.72724002,84.72723996,46.67604326,46.41193133,46.75705874
134.51942973,134.31000003,134.31,3726.9168805,3718.72440189,3726.9168805,154.28865506,153.81041943,154.28865503,30.47513401,30.31685298,30.37667475,85.46125143,85.00025172,84.72723996,46.71627168,46.41193141,46.75705874
134.51942973,134.37000012,134.37,3731.7487829,3721.64425651,3729.94813433,155.34877892,153.93690469,155.00211191,30.47082247,30.29318465,30.37667475,85.46125136,85.00025172,84.72723996,46.71203368,46.41193153,46.71203368
134.91999999,134.59,134.65045488,3735.67655183,3724.49282365,3729.9481343,155.34873741,154.23204409,155.34873677,30.50374987,30.29455608,30.37667475,85.46125133,84.77284284,85.46125136,46.76702286,46.41193161,46.68624611
134.96,134.68,134.65045488,3735.67655177,3734.0433405,3734.0433405,155.34874091,154.23204426,155.34873677,30.50366496,30.30614742,30.37667475,85.46125132,84.78947861,85.46125136,46.73791011,46.41193177,46.68624611
135.14999995,134.89,134.89,3737.36201015,3727.44189108,3737.36201016,155.34874094,154.23204435,155.34873677,30.50262222,30.31625865,30.37667475,85.46125129,84.78947861,85.46125136,46.71694207,46.411932,46.68624611
134.89,134.59,134.99,3731.26228402,3724.4928236,3737.36201016,155.2,154.34575305,155.34873677,30.45,30.31626012,30.37667475,85.46125119,84.7894786,85.46125136,46.66492521,46.35825473,46.68624611
135,134.83000006,134.99,3736.71877993,3726.17495542,3732.37716525,155.34874091,154.20005914,154.20005915,30.50374984,30.3162659,30.37667475,85.27236599,84.72476928,85.46125136,46.67877996,46.35825477,46.68624611
134.91999997,134.6,134.60000005,3730,3724.49282363,3730,155.34870088,154.20005914,154.20005915,30.50374987,30.32643118,30.32643114,84.99999995,84.65437595,85.46125136,46.54744667,46.35825473,46.68624611
134.9,134.58,134.60000003,3735.81812419,3725.87403978,3732.73200539,155.20439503,154.20005929,154.20005915,30.46925518,30.30279714,30.30279677,85.15875324,84.65437596,84.65437595,46.61472767,46.35825473,46.68624611
135.18,134.86,135,3735.81812385,3727.80379403,3735.81812393,154.80137069,153.89705179,154.20005929,30.46925526,30.30279743,30.30279677,85.15875319,84.65437598,85.15875324,46.57561607,46.35825473,46.68624611
134.99999994,134.68,135,3735.5483444,3727.24848927,3735.5483443,154.6759165,153.93833602,154.20005929,30.46925489,30.20996346,30.30279677,85.15875319,84.58529767,85.15875324,46.57659321,46.35825473,46.68624611
134.9,134.85,134.6,3735.54834437,3727.24848933,3735.54834437,154.67591647,153.93833604,154.6759165,30.46925458,30.21018393,30.46925468,85.25344541,84.58529769,85.15875324,46.43021908,46.17475662,46.35825473
135.02,134.65000006,134.89,3735.54834434,3727.24848931,3727.24848931,154.88676231,153.93833604,154.6759165,30.42925458,30.21026957,30.46925468,85.25344537,84.58529769,85.15875324,46.41331905,46.16848956,46.35825473
134.78,134.58058,134.8,3734.57839066,3727.2484893,3727.2484893,154.8750652,154.11054048,154.6759165,30.42925458,30.21027,30.46925468,85.25344528,84.58529769,85.15875324,46.33174795,46.16848956,46.33174795
134.6,134.3,134.58058,3732.48119533,3727.2484893,3731.42734189,154.77298599,154.11054071,154.77298599,30.40925458,30.18748559,30.46925468,85.25344528,84.58529769,85.15875324,46.27717275,46.16848956,46.27304671
134.77,134.47,134.58058,3732.48119528,3726.11724157,3721.53836353,154.91612066,154.11054093,154.77298599,30.4644201,30.18748653,30.46516844,85.25344528,84.58529769,85.15875324,46.36421831,46.16848956,46.27304671
134.51,134.20000005,134.47,3728.88579915,3721.53836353,3721.53836353,154.52090945,153.79114881,154.77298599,30.44918634,30.187487,30.46516844,85.24898354,84.58529768,85.15875324,46.3179585,46.16848956,46.27304671
134.70999997,134.41,134.41,3730.10294568,3723.24168309,3730.10294571,154.52090927,153.70250792,154.77298599,30.44918505,30.18748735,30.46516844,85.2023062,84.58529768,85.15875324,46.39434125,46.16848956,46.27304671
134.49,134.21,134.41,3730.10294553,3723.24168312,3723.24168312,154.24963467,153.45224751,154.77298599,30.44897901,30.18748742,30.46516844,85.2023062,84.58529768,85.15875324,46.35227778,46.16848956,46.39434125
134.41999994,134.17,134.17,3730,3723.84868387,3730,154.19311118,153.45224751,154.77298599,30.44339339,30.14548072,30.46516844,85.2023062,84.58529769,85.15875324,46.39314936,46.13069205,46.39314953
134.88999997,134.8,134.8,3741.64903943,3732.50820089,3741.43026408,154.63765806,153.64384716,154.77298599,30.35927797,30.14852903,30.46516844,85.36785796,84.58529769,85.15875324,46.39314912,46.14664456,46.39314953
134.70999995,134.37000009,134.8,3741.6490394,3732.50820095,3738,154.41396106,153.64384738,154.77298599,30.30784194,30.15079991,30.46516844,85.36785796,84.58529769,85.15875324,46.4452719,46.14664464,46.39314953
134.77999997,134.47,134.8,3741,3732.50820104,3741.5,154.69259215,153.64384744,153.64384744,30.30784194,30.15241981,30.15080026,85.36785796,84.58529773,85.15875324,46.42030953,46.18822621,46.39314953
136.78294102,136.16000001,136.71,3773.60857279,3762.31128506,3773.60857279,156.73465219,153.68482969,156.36818753,30.84003917,30.27531007,30.27447746,85.87863612,84.58529808,85.46125136,47.26799939,46.18822767,46.62212043
135.99999997,135.7,135.7,3765.27074562,3753.99841935,3763.61999993,156.62505247,155.19242477,155.19242129,30.8319875,30.28234131,30.27447746,85.87863592,84.58529976,85.46125136,46.70793682,46.18823399,46.62212043
136.56999997,136.1,136.47,3770.7778363,3763.02044057,3780,156.96231361,155.19249664,156.77271922,30.90353808,30.74999997,30.73021851,85.87863625,84.58530142,85.84229903,46.76839104,46.18824126,46.62212043
135.48,135.11,135.54,3748.90948173,3740.48262706,3743.83244198,155.7257729,154.12320164,155.1925118,30.69413322,30.41422726,30.73021851,85.87863625,84.98411602,85.84229903,46.52324607,46.01107942,46.62212043
135.42,135.09,135.27,3748.6616792,3741.10484993,3741.24789218,155.89174389,154.84196807,155.1925118,30.61547602,30.41432226,30.73021851,85.87863625,85.01269205,85.84229903,46.42784219,46.0772239,46.62212043
135.51999998,135.19,135.27,3748.19739286,3742.6012919,3748.19739286,156.56860065,155.57593062,156.00080167,30.4869418,30.34653084,30.61547586,85.72139463,85.01269188,85.84229903,46.36074406,46.07722392,46.62212043
135.76,135.45,135.27,3757.55475488,3754.73220592,3755.55569941,156.58376875,156.00080169,156.00080167,30.61547585,30.34987946,30.61547586,85.7213946,85.01269192,85.84229903,46.62857814,46.07722431,46.62212043
135.48,135.13000006,135.351,3753.4865754,3751.11525213,3746.39446031,156.58376872,155.86028122,156.58376874,30.52780968,30.36206688,30.61547586,85.72139457,85.03145157,85.84229903,46.48328097,46.16334258,46.62857814
135.4,135.091,135.49,3753.32164482,3749.73,3749.73000003,156.58376872,155.86866729,156.58376874,30.5278096,30.38053608,30.61547586,85.87863621,85.10940805,85.84229903,46.43077421,46.12424962,46.62857814
135.60999995,135.3,135.17,3760.14655603,3750.92337433,3750.92337433,156.58378275,155.87210917,158.35273174,30.5507236,30.3806383,30.61547586,85.87863621,85.10940805,85.84229903,46.43077421,46.08595501,46.62857814
135.38999994,135.1,135.17,3752.09135051,3741.107,3752.14451958,156.58378266,155.88134667,155.68863375,30.50923731,30.33090469,30.87163514,85.87863621,85.10940812,85.84229903,46.35154545,46.18071611,46.62857814
135.19999997,135,135.27,3750.14451949,3741.80055697,3743.14451958,156.5837827,155.56465063,155.68863375,30.50828922,30.3314392,30.87163514,85.87863621,85.10940829,85.84229903,46.4185167,46.20861397,46.39910858
135.46999997,135.13,135.27,3750.1445194,3744.51289557,3745.38101438,156.58378271,155.56472638,155.68863375,30.51650735,30.33144037,30.87163514,85.87863617,85.10940853,85.84229903,46.4596974,46.16914848,46.6998812
135.33999994,135.1,135.27,3750.14451949,3743.5052045,3743.5052045,156.58378263,155.62592142,156.58378266,30.49751339,30.33144122,30.87163514,85.87863617,85.10940873,85.84229903,46.49147781,46.20868826,46.6998812
135.62,135.15,135.41994183,3750.05661187,3740.42569677,3742.98759991,156.5943063,155.25921487,155.62602598,30.55605291,30.21186556,30.87163514,85.87863619,85.10940819,85.84229903,46.53411811,46.07722367,46.30947314
135.32999998,135.03,135.11,3748.52953187,3741.73891595,3748.92293921,156.99155302,156.01421288,155.62602598,30.5388984,30.27165975,30.87163514,85.87863611,85.20205087,85.84229903,46.4407025,46.12060479,46.43097669
134.93999994,134.63000001,135.11,3748.52953178,3739.3376862,3741.73891595,156.89858977,155.90799111,155.62602598,30.42220102,30.28856488,30.87163514,85.87863611,85.21178442,85.84229903,46.44070245,46.07722373,46.43097669
134.63999997,134.25,134.55,3739,3734.44055514,3739,156.3796404,155.38456024,155.62602598,30.42220098,30.18969925,30.42220099,85.87863611,85.21178445,85.87863611,46.2834682,46.07722361,46.43097669
135.02,134.67000002,134.55,3745.64024098,3734.51750536,3747.78986616,156.60561828,155.44470466,155.62602598,30.40654218,30.14458353,30.42220099,85.87863608,84.79205131,85.21178445,46.38294417,46.07722361,46.43097669
134.99999997,134.64,134.71,3747.70277601,3735.47367698,3744.88445863,156.80685261,155.45316591,155.62602598,30.42220083,30.15245862,30.42220099,85.87863482,84.79205148,85.21178445,46.39947563,46.0405787,46.34053869
134.8,134.36,134.69,3744.6083207,3737.07809494,3744.6083207,156.80676764,155.3845604,156.80677458,30.53399269,30.15726263,30.4222008,85.56792782,84.79205196,85.56792782,46.38493606,46.09768772,46.30928855
